SpecimenID	ID_Lab	Genus	Species	DM_SP	DGroup	data_UCE	data_wanatomy	data_NIRS_hw	data_NIRS_sw	data_NIRS_core_sw	data_NIRS_core_hw	data_NIRS_block_sw	data_NIRS_block_hw	data_massspec	silicagel_leaf	voucher_leaf	heartwood_souche_ETH	heartwood_tronc_ETH	heartwood_carotte_ETH	heartwood_ETH	Bloc_ESSA	Core_ESSA	Heartwood_ESSA	Sapwood_ESSA	Bio01_temp.annual	Bio02_temp.diurnal	Bio03_isothermality	Bio04_temp.seasonality	Bio05_temp.warmestM	Bio06_temp.coldestM	Bio07_temp.range	Bio08_temp.wettestQ	Bio09_temp.driestQ	Bio10_temp.warmestQ	Bio11_temp.coldestQ	Bio12_prec.annual	Bio13_prec.wettestM	Bio14_prec.driestM	Bio15_prec.seasonality	Bio16_prec.wettestQ	Bio17_prec.driestQ	Bio18_prec.warmestQ	Bio19_prec.coldestQ	elevation	geol	eco2017	imputed
101237252	ALR2568	Dalbergia	chermezonii	NA	Mollis	prio_geo	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	207	76	505	2607	275	124	151	236	166	236	166	775	175	8	93	517	29	517	29	65807	4	Madagascar subhumid forests	FALSE
101237253	ALR2569	Dalbergia	cf._greveana	NA	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	221	102	539	2619	305	116	189	245	185	246	177	725	215	2	108	539	7	292	11	63390	3	Madagascar succulent woodlands	FALSE
101237254	ALR2570	Dalbergia	greveana	NA	Greveana	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	221	102	539	2619	305	116	189	245	185	246	177	725	215	2	108	539	7	292	11	63390	3	Madagascar succulent woodlands	FALSE
101237255	ALR2571	Dalbergia	chermezonii	NA	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	221	102	539	2619	305	116	189	245	185	246	177	725	215	2	108	539	7	292	11	63390	3	Madagascar succulent woodlands	FALSE
101237256	ALR2572	Dalbergia	pervillei	NA	Pervillei	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	0	1	221	102	539	2619	305	116	189	245	185	246	177	725	215	2	108	539	7	292	11	63390	3	Madagascar succulent woodlands	FALSE
101237258	ALR2574	Dalbergia	greveana	NA	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	0	1	1	1	217	102	540	2621	301	112	190	242	181	242	173	742	225	2	110	573	7	319	11	69365	3	Madagascar succulent woodlands	FALSE
101237259	ALR2575	Dalbergia	greveana	NA	Greveana	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	217	102	540	2620	301	112	190	242	181	242	173	752	228	2	110	581	7	324	11	69800	3	Madagascar succulent woodlands	FALSE
101237260	ALR2576	Dalbergia	greveana	NA	Greveana	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	218	102	540	2623	302	113	190	243	182	243	174	712	215	2	109	547	6	308	10	68089	3	Madagascar succulent woodlands	FALSE
101249702	ALR2585	Dalbergia	aff._chapelieri_Manombo	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	43	414	2211	279	174	104	256	210	259	200	2535	356	83	44	1033	266	996	453	10400	9	Madagascar humid forests	FALSE
101249764	ALR2592	Dalbergia	aff._chapelieri_Manombo	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	43	412	2206	280	177	104	257	212	261	202	2471	346	81	44	1004	260	966	444	10071	9	Madagascar humid forests	FALSE
101249789	ALR2597	Dalbergia	aff._chapelieri_Manombo	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	43	414	2216	281	176	104	258	212	261	202	2334	329	76	44	955	243	922	417	6744	9	Madagascar humid forests	FALSE
101268483	ALR2620	Dalbergia	razakamalalae	DM_SP06	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	43	415	2216	278	174	105	255	210	259	199	2433	342	79	45	997	253	963	433	10118	9	Madagascar humid forests	FALSE
101268489	ALR2623	Dalbergia	notseen_chapelieri	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	231	43	414	2211	279	174	104	256	210	259	200	2510	353	82	44	1025	262	988	448	11911	9	Madagascar humid forests	FALSE
101270353	ALR2626	Dalbergia	notseen_chapelieri	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	232	44	416	2217	280	175	105	256	211	259	200	2381	335	78	45	973	249	942	423	9829	9	Madagascar humid forests	FALSE
101296328	ALR2637	Dalbergia	notseen_chapelieri	NA	Chapelieri	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	216	42	414	2143	262	161	101	242	196	244	185	1918	263	75	36	751	246	687	399	35518	4	Madagascar humid forests	FALSE
101296329	ALR2638	Dalbergia	notseen_cloiselii	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	216	42	414	2143	262	161	101	241	196	243	185	1932	265	76	36	757	248	691	402	36001	4	Madagascar humid forests	FALSE
101296332	ALR2640	Dalbergia	aff._monticola_SE	DM_SP09	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	42	413	2144	264	163	101	244	198	246	187	1879	257	73	36	733	241	674	391	32337	4	Madagascar humid forests	FALSE
101296333	ALR2641	Dalbergia	notseen_cloiselii	NA	Baronii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	219	42	412	2144	265	164	101	245	199	247	188	1856	253	72	36	723	237	666	386	30456	4	Madagascar humid forests	FALSE
101297959	ALR2649	Dalbergia	notseen_chermezonii	NA	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	995	155	36	47	451	116	385	172	11768	4	Madagascar spiny thickets	FALSE
101298194	ALR2650	Dalbergia	notseen_chermezonii	NA	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	995	155	36	47	451	116	385	172	11878	4	Madagascar spiny thickets	FALSE
101298196	ALR2651	Dalbergia	notseen_chermezonii	NA	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	996	155	37	47	452	116	385	173	11937	4	Madagascar spiny thickets	FALSE
101298199	ALR2652	Dalbergia	notseen_chermezonii	NA	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	996	155	37	47	452	116	385	173	11937	4	Madagascar spiny thickets	FALSE
101298200	ALR2653	Dalbergia	notseen_chermezonii	NA	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	233	52	453	2274	284	169	115	259	213	261	199	1001	155	37	47	453	117	386	174	12967	4	Madagascar spiny thickets	FALSE
101298922	ALR2659	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	213	42	412	2137	259	158	101	238	193	240	182	2067	283	83	35	808	271	728	434	43470	4	Madagascar humid forests	FALSE
101298924	ALR2660	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	213	42	412	2137	259	158	101	238	193	240	182	2067	283	83	35	808	271	728	434	43470	4	Madagascar humid forests	FALSE
101298934	ALR2661	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	211	42	413	2137	258	157	101	237	192	239	181	2074	284	83	35	812	272	731	435	44411	4	Madagascar humid forests	FALSE
101298936	ALR2662	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	210	42	413	2136	256	155	101	235	190	237	179	2075	284	83	36	813	272	732	435	45634	4	Madagascar humid forests	FALSE
101298940	ALR2663	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	211	42	413	2137	257	156	101	236	191	238	180	2071	283	83	35	811	272	730	434	47111	4	Madagascar humid forests	FALSE
101298948	ALR2665	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	185	45	430	2149	233	129	104	211	165	213	155	2167	306	85	38	881	275	784	432	89166	4	Madagascar humid forests	FALSE
101298950	ALR2666	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	186	45	429	2149	234	130	104	212	166	214	156	2163	305	84	38	879	274	783	431	86589	4	Madagascar humid forests	FALSE
101298952	ALR2667	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	186	45	429	2149	234	130	104	212	166	214	156	2163	305	84	38	879	274	783	431	86589	4	Madagascar humid forests	FALSE
101298959	ALR2668	Dalbergia	notseen_emirnensis	NA	incertae_sedis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	185	45	429	2149	234	129	104	212	166	214	155	2163	305	84	38	879	274	783	431	86644	4	Madagascar humid forests	FALSE
101299852	ALR2670	Dalbergia	notseen_chermezonii	NA	Mollis	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	234	67	502	2425	292	159	134	262	215	263	197	922	186	25	74	554	76	433	98	18038	9	Madagascar spiny thickets	FALSE
101317491	ALR2675	Dalbergia	notseen_razakamalalae	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2182	274	171	102	254	207	255	196	1644	226	67	38	650	212	583	324	10379	6	Madagascar humid forests	FALSE
101317516	ALR2676	Dalbergia	notseen_razakamalalae	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2182	274	171	102	254	207	255	196	1644	226	67	38	650	212	583	324	10379	6	Madagascar humid forests	FALSE
101320939	ALR2677	Dalbergia	notseen_razakamalalae	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2181	274	171	102	254	207	255	196	1653	228	67	38	653	214	586	326	11129	6	Madagascar humid forests	FALSE
101321018	ALR2679	Dalbergia	notseen_monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2181	274	171	102	254	207	255	196	1655	228	67	38	654	214	586	326	10751	6	Madagascar humid forests	FALSE
101321019	ALR2680	Dalbergia	notseen_madagascariensis_poolii	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	228	42	411	2181	274	171	102	254	207	255	196	1665	229	68	38	658	215	590	328	11089	6	Madagascar humid forests	FALSE
101321042	ALR2682	Dalbergia	notseen_razakamalalae	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	226	42	410	2178	272	170	102	252	206	254	195	1699	233	69	37	671	221	600	334	12245	6	Madagascar humid forests	FALSE
101321043	ALR2683	Dalbergia	notseen_madagascariensis_poolii	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	227	42	411	2180	273	170	102	253	206	254	195	1695	233	69	38	670	219	601	335	15089	6	Madagascar humid forests	FALSE
101321046	ALR2685	Dalbergia	notseen_razakamalalae	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	225	42	410	2176	271	169	102	251	205	253	194	1697	233	71	37	671	225	594	334	16253	6	Madagascar humid forests	FALSE
101321047	ALR2686	Dalbergia	notseen_razakamalalae	NA	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	218	42	409	2165	264	163	101	244	198	245	187	1927	265	80	37	760	255	675	382	32547	6	Madagascar humid forests	FALSE
101307720	AMA0294	Dalbergia	trichocarpa	NA	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	268	84	595	1322	334	192	142	270	248	283	245	1563	472	0	122	1217	1	253	3	11434	3	Madagascar dry deciduous forests	FALSE
101307551	AMA0300	Dalbergia	bracteolata	NA	Bracteolata	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	269	85	595	1323	335	193	142	274	249	284	246	1591	471	0	121	1216	1	263	3	9344	20	Madagascar dry deciduous forests	FALSE
101179246	ANS0001	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	23	405	1148	284	228	56	270	246	272	242	1327	359	13	112	1059	50	329	71	4144	18	Madagascar dry deciduous forests	FALSE
101179247	ANS0002	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	23	404	1149	284	228	56	270	246	272	242	1325	356	13	112	1048	50	331	72	4800	18	Madagascar dry deciduous forests	FALSE
101179248	ANS0003	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1333	359	13	112	1057	50	332	72	5171	18	Madagascar dry deciduous forests	FALSE
101179249	ANS0004	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1337	360	13	112	1060	50	333	72	5470	18	Madagascar dry deciduous forests	FALSE
101179250	ANS0005	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1148	283	228	56	269	245	271	241	1352	367	13	113	1082	50	334	72	5565	18	Madagascar dry deciduous forests	FALSE
101179251	ANS0006	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1148	283	228	56	269	245	271	241	1352	367	13	113	1082	50	334	72	5507	18	Madagascar dry deciduous forests	FALSE
101179252	ANS0007	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1148	283	228	56	269	245	271	241	1352	367	13	113	1082	50	334	72	5537	18	Madagascar dry deciduous forests	FALSE
101179253	ANS0008	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1148	283	228	56	269	245	271	241	1353	368	13	113	1082	50	334	72	5581	18	Madagascar dry deciduous forests	FALSE
101179254	ANS0009	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1148	283	228	56	269	245	271	241	1352	367	13	113	1082	50	334	72	5481	18	Madagascar dry deciduous forests	FALSE
101179255	ANS0010	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1336	359	13	112	1060	50	333	72	5380	18	Madagascar dry deciduous forests	FALSE
101179256	ANS0011	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1335	359	13	112	1060	50	333	72	5310	18	Madagascar dry deciduous forests	FALSE
101179257	ANS0012	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	Ravo	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	259	22	404	1144	283	227	56	269	245	271	241	1325	368	12	115	1087	47	320	68	5864	2	Madagascar dry deciduous forests	FALSE
101179258	ANS0013	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	259	22	404	1145	283	227	56	269	245	271	241	1338	370	12	115	1092	48	324	69	5703	2	Madagascar dry deciduous forests	FALSE
101179259	ANS0014	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	259	22	404	1145	283	227	56	269	245	271	241	1338	370	12	115	1092	48	324	69	5713	2	Madagascar dry deciduous forests	FALSE
101179260	ANS0015	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	NA	NA	NA	NA	259	22	404	1145	283	227	56	269	245	271	241	1338	370	12	115	1092	48	324	69	5704	2	Madagascar dry deciduous forests	FALSE
101179261	ANS0016	Dalbergia	suaresensis	NA	Humbertii	NA	NA	0	0	NA	NA	NA	NA	NA	2	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1309	347	13	110	1021	50	332	72	5297	18	Madagascar dry deciduous forests	FALSE
101179262	ANS0017	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1149	283	228	56	269	245	271	241	1344	363	13	112	1068	50	334	72	5902	18	Madagascar dry deciduous forests	FALSE
101179263	ANS0018	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	402	1150	283	228	56	269	245	271	241	1344	362	13	112	1067	50	334	72	6175	18	Madagascar dry deciduous forests	FALSE
101179264	ANS0019	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1324	354	13	111	1042	50	333	72	4822	18	Madagascar dry deciduous forests	FALSE
101179265	ANS0020	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1320	352	13	111	1036	50	332	72	5017	18	Madagascar dry deciduous forests	FALSE
101179266	ANS0021	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1319	352	13	111	1034	50	332	72	5067	18	Madagascar dry deciduous forests	FALSE
101179267	ANS0022	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1319	352	13	111	1035	50	332	72	5066	18	Madagascar dry deciduous forests	FALSE
101179268	ANS0023	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1321	352	13	111	1036	50	333	72	5095	18	Madagascar dry deciduous forests	FALSE
101179269	ANS0024	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	Ravo	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1320	352	13	111	1035	50	333	72	5099	18	Madagascar dry deciduous forests	FALSE
101179270	ANS0025	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1320	352	13	111	1035	50	333	72	5098	18	Madagascar dry deciduous forests	FALSE
101179271	ANS0026	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	Ravo	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1321	352	13	111	1036	50	333	72	5096	18	Madagascar dry deciduous forests	FALSE
101179272	ANS0027	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1318	351	13	111	1033	50	332	72	5122	18	Madagascar dry deciduous forests	FALSE
101179273	ANS0028	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	Ravo	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1318	351	13	111	1033	50	332	72	5117	18	Madagascar dry deciduous forests	FALSE
101179274	ANS0029	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	260	22	403	1150	283	228	56	269	245	271	241	1318	351	13	111	1032	50	332	72	5118	18	Madagascar dry deciduous forests	FALSE
101179275	ANS0030	Dalbergia	hirtipetala	DM_SP01	Chlorocarpa	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	259	22	402	1150	283	227	56	268	244	271	240	1314	348	13	110	1024	50	332	72	6353	18	Madagascar dry deciduous forests	FALSE
101190839	ANS0031	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	164	72	520	2411	228	89	139	192	128	193	128	1692	313	26	76	903	95	859	95	139205	4	Madagascar humid forests	FALSE
101190840	ANS0032	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	164	72	520	2412	228	90	139	192	129	193	129	1689	313	26	76	901	95	856	95	138067	4	Madagascar humid forests	FALSE
101190843	ANS0035	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	165	72	520	2414	229	90	138	192	129	194	129	1663	308	26	76	887	94	844	94	135289	4	Madagascar humid forests	FALSE
101190844	ANS0036	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	165	72	520	2414	229	90	138	192	129	194	129	1663	308	26	76	887	94	844	94	135289	4	Madagascar humid forests	FALSE
101190845	ANS0037	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	165	72	520	2415	229	90	138	193	129	194	129	1659	307	26	76	885	94	842	94	134930	4	Madagascar humid forests	FALSE
101232641	ANS0042	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	173	58	485	2217	230	110	120	196	164	199	140	2884	446	104	56	1294	313	1267	390	128930	7	Madagascar humid forests	FALSE
101232642	ANS0043	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	173	58	484	2218	230	110	120	196	165	199	140	2891	447	105	56	1298	314	1269	392	130511	7	Madagascar humid forests	FALSE
101231406	ANS0044	Dalbergia	monticola	NA	Monticola	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	195	58	489	2143	251	133	118	218	187	218	163	2189	362	65	55	996	213	996	304	95144	7	Madagascar humid forests	FALSE
101240090	ANS0045	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	N10	NA	0	0	NA	NA	NA	NA	NA	1	1	NA	NA	NA	0	NA	NA	NA	NA	240	40	400	2183	287	186	101	264	230	267	209	2473	355	91	42	1065	303	1018	453	578	18	Madagascar humid forests	FALSE
101240091	ANS0046	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	240	40	400	2183	287	186	101	264	230	267	209	2473	355	91	42	1066	303	1018	453	632	18	Madagascar humid forests	FALSE
101240092	ANS0047	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	prio_tax	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	240	40	400	2182	287	186	101	264	230	267	209	2472	355	91	42	1065	303	1017	453	411	18	Madagascar humid forests	FALSE
101240093	ANS0048	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	240	40	400	2183	287	186	101	264	230	267	209	2474	356	91	42	1066	303	1018	454	698	18	Madagascar humid forests	FALSE
101240094	ANS0049	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	240	40	400	2183	287	186	101	264	230	267	209	2474	356	91	42	1066	303	1018	454	667	18	Madagascar humid forests	FALSE
101240095	ANS0050	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	N9	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	240	40	400	2183	287	186	101	264	230	267	209	2476	356	91	42	1067	304	1019	454	786	18	Madagascar humid forests	FALSE
101240098	ANS0051	Dalbergia	aff._louvelii_Mananjary	DM_SP70	Maritima	NA	NA	0	0	NA	NA	NA	NA	NA	1	0	NA	NA	NA	0	NA	NA	NA	NA	240	40	400	2183	287	186	101	264	230	267	209	2476	356	91	42	1067	304	1019	454	789	18	Madagascar humid forests	FALSE
